actual,proposed
7.063969135284424,7.0339155197143555
7.05381965637207,7.042508602142334
7.06760311126709,7.045741081237793
7.0813727378845215,7.051990985870361
7.0813727378845215,7.060391902923584
7.10200309753418,7.066389560699463
7.106878757476807,7.076573848724365
7.120575428009033,7.085238933563232
7.134259223937988,7.095344066619873
7.1410956382751465,7.106473445892334
7.16840934753418,7.1163740158081055
7.205165386199951,7.131260871887207
7.218803405761719,7.152416229248047
7.239234924316406,7.17141580581665
7.246038913726807,7.190826416015625
7.280007839202881,7.206623554229736
7.273709297180176,7.227630138397217
7.287221431732178,7.240811347961426
7.30072021484375,7.254086971282959
7.30072021484375,7.26742696762085
7.30072021484375,7.276947498321533
7.307465076446533,7.283743858337402
7.242092132568359,7.290525436401367
7.2554779052734375,7.276704788208008
7.262165546417236,7.27064323425293
7.282209396362305,7.268221378326416
7.28888463973999,7.272219657897949
7.311885833740234,7.276983261108398
7.311885833740234,7.286964416503906
7.311885833740234,7.294089317321777
7.305203914642334,7.299176216125488
7.311885833740234,7.300898551940918
7.211929798126221,7.304039001464844
7.211929798126221,7.27778434753418
7.205308437347412,7.259000778198242
7.205308437347412,7.24368143081665
7.198684215545654,7.232728481292725
7.1793084144592285,7.223010063171387
7.172678470611572,7.210537910461426
7.166045188903809,7.199731349945068
7.172678470611572,7.190114974975586
7.172678470611572,7.185135364532471
7.172678470611572,7.181577205657959
7.148930549621582,7.179035186767578
7.14230489730835,7.170440673828125
7.13567590713501,7.162407398223877
7.13567590713501,7.154775142669678
7.129044055938721,7.149320602416992
7.0516462326049805,7.143530368804932
7.045052528381348,7.11733865737915
7.038455963134766,7.096722602844238
7.0252532958984375,7.080099105834961
7.018647193908691,7.064450263977051
6.953286647796631,7.0513787269592285
6.959856986999512,7.023420333862305
6.959856986999512,7.005288124084473
6.953286647796631,6.9923224449157715
6.953286647796631,6.981179714202881
6.837348937988281,6.9732160568237305
6.837348937988281,6.934525012969971
6.824336051940918,6.906825542449951
6.811311721801758,6.883304119110107
6.798276424407959,6.8627705574035645
6.791754722595215,6.844372272491455
6.640456676483154,6.829357624053955
6.62758207321167,6.7756266593933105
6.6146979331970215,6.733475208282471
6.601802349090576,6.6996331214904785
6.588895797729492,6.671745300292969
6.479015350341797,6.6481194496154785
6.466240882873535,6.599991321563721
6.453455448150635,6.561893463134766
6.44066047668457,6.530987739562988
6.427855014801025,6.505232334136963
6.289709091186523,6.483163356781006
6.283390522003174,6.428128719329834
6.277069568634033,6.38690710067749
6.277069568634033,6.355600833892822
6.270746231079102,6.333201885223389
6.264420509338379,6.31538200378418
6.177719593048096,6.300837516784668
6.171457290649414,6.2657551765441895
6.171457290649414,6.23886775970459
6.171457290649414,6.219635486602783
6.165192604064941,6.2058844566345215
6.062771797180176,6.194268703460693
6.056576728820801,6.156802654266357
6.056576728820801,6.128227710723877
6.050380706787109,6.107786655426025
6.056576728820801,6.091404914855957
5.843105792999268,6.081461429595947
5.849123954772949,6.013693809509277
5.861153602600098,5.966832160949707
5.867165565490723,5.936703681945801
5.879182815551758,5.916863441467285
5.7142486572265625,5.906105995178223
5.72596549987793,5.851500034332275
5.737674713134766,5.815722465515137
5.743526935577393,5.793457984924316
5.749377250671387,5.779206275939941
5.577595233917236,5.770688533782959
5.588998317718506,5.715726852416992
5.600393295288086,5.679607391357422
5.611782073974609,5.657009601593018
5.623164176940918,5.64409875869751
5.628851890563965,5.638119697570801
5.5237932205200195,5.635472297668457
5.534968852996826,5.603631973266602
5.546138286590576,5.584039688110352
5.557300090789795,5.57321834564209
5.574031352996826,5.568671703338623
5.520059585571289,5.5702033042907715
5.525583267211914,5.555890083312988
5.531105995178223,5.54723596572876
5.547664165496826,5.542628765106201
5.558694839477539,5.544067859649658
5.484330654144287,5.548247814178467
5.495211601257324,5.530007839202881
5.500649929046631,5.520072937011719
5.506086826324463,5.514525413513184
5.511521816253662,5.512115001678467
5.516955375671387,5.5119452476501465
5.4536614418029785,5.513376712799072
5.459036827087402,5.496334552764893
5.46441125869751,5.485685348510742
5.469784259796143,5.479609489440918
5.48052453994751,5.476802825927734
5.362917423248291,5.477866172790527
5.368185997009277,5.445093631744385
5.368185997009277,5.42315149307251
5.368185997009277,5.407463073730469
5.368185997009277,5.396249294281006
5.3113250732421875,5.388235092163086
5.3113250732421875,5.366291522979736
5.316546440124512,5.350602626800537
5.316546440124512,5.340878486633301
5.316546440124512,5.333929538726807
5.179956436157227,5.3289642333984375
5.179956436157227,5.28650426864624
5.174846172332764,5.256119728088379
5.174846172332764,5.232932090759277
5.174846172332764,5.216353416442871
5.015259265899658,5.204502582550049
5.015259265899658,5.15061092376709
5.025224685668945,5.112029552459717
5.035185813903809,5.0872650146484375
5.040163993835449,5.072398662567139
4.871203422546387,5.0631937980651855
4.880853652954102,5.008517265319824
4.880853652954102,4.9721198081970215
4.871203422546387,4.9460835456848145
4.861548900604248,4.924715995788574
4.861548900604248,4.906687259674072
4.717893123626709,4.893800258636475
4.713181495666504,4.843684673309326
4.713181495666504,4.806477069854736
4.708469390869141,4.779860973358154
5.135156154632568,4.759486675262451
4.9056501388549805,4.860445499420166
4.900768280029297,4.872755527496338
4.900768280029297,4.880486965179443
4.9056501388549805,4.886139392852783
4.910531044006348,4.891615867614746
4.745205402374268,4.8969526290893555
4.74045991897583,4.85410213470459
4.7262187004089355,4.821907043457031
4.702463626861572,4.79473876953125
4.678683280944824,4.768502235412598
4.659641265869141,4.74293851852417
4.456222057342529,4.719211578369141
4.43781042098999,4.644470691680908
4.4332051277160645,4.585663795471191
4.423991680145264,4.542232513427734
4.414775371551514,4.5085248947143555
4.233999252319336,4.481785774230957
4.216145992279053,4.411263465881348
4.20721435546875,4.355682373046875
4.193810939788818,4.313358306884766
4.175928592681885,4.279263496398926
3.9698784351348877,4.249783992767334
3.9527394771575928,4.17012357711792
3.9355897903442383,4.108199596405029
3.922720432281494,4.0589985847473145
3.914137840270996,4.0201334953308105
3.6542904376983643,3.989891767501831
3.6340320110321045,3.894418716430664
3.6178152561187744,3.8202669620513916
4.146543025970459,3.7625694274902344
4.128093719482422,3.861605405807495
3.8887248039245605,3.9322896003723145
3.8711464405059814,3.9205310344696045
3.8491580486297607,3.9069907665252686
3.8271522521972656,3.890953540802002
3.8139402866363525,3.8731164932250977
3.800722599029541,3.856472969055176
3.4755516052246094,3.8407251834869385
3.4592299461364746,3.7376511096954346
3.442899703979492,3.6588025093078613
3.426560640335083,3.5975146293640137
3.406125068664551,3.5489048957824707
3.127383232116699,3.5082595348358154
3.112166166305542,3.400052070617676
3.096942663192749,3.3181395530700684
3.081712484359741,3.2551357746124268
3.0626652240753174,3.205702543258667
2.8550214767456055,3.1649107933044434
2.8370745182037354,3.076669216156006
2.8155269622802734,3.008387804031372
2.7939674854278564,2.953394889831543
2.7723958492279053,2.9079177379608154
2.5642802715301514,2.869249105453491
2.5474770069122314,2.7823593616485596
2.9698805809020996,2.7153916358947754
2.9502902030944824,2.7800612449645996
2.926767587661743,2.8247227668762207
2.9110777378082275,2.8521296977996826
2.5457897186279297,2.8682353496551514
2.535388946533203,2.7793211936950684
2.5249857902526855,2.711383581161499
2.5180487632751465,2.6590964794158936
2.50417160987854,2.619325637817383
1.810041904449463,2.5867373943328857
1.7973129749298096,2.3674514293670654
1.7845813035964966,2.2059125900268555
1.771847128868103,2.086245059967041
1.7591100931167603,1.9967985153198242
1.6518914699554443,1.9290963411331177
1.6374351978302002,1.8501155376434326
1.6229757070541382,1.7894737720489502
1.6085131168365479,1.74197518825531
1.5940474271774292,1.7038871049880981
1.5062922239303589,1.6725324392318726
1.4947842359542847,1.6250866651535034
1.4855766296386719,1.5878880023956299
1.4717628955841064,1.5586744546890259
1.460249662399292,1.5338551998138428
1.4487346410751343,1.512833833694458
1.4204295873641968,1.4945261478424072
1.413609266281128,1.4733638763427734
1.4067884683609009,1.4562963247299194
1.3954191207885742,1.4421546459197998
1.3863223791122437,1.4288047552108765
1.2693854570388794,1.4166693687438965
1.2630903720855713,1.3746159076690674
1.2588932514190674,1.3427670001983643
1.252597451210022,1.3188116550445557
1.2463011741638184,1.299898624420166
1.5153812170028687,1.2845885753631592
1.5102711915969849,1.3421684503555298
1.5051610469818115,1.3856841325759888
1.50005042552948,1.4174652099609375
1.50005042552948,1.4398744106292725
1.5560247898101807,1.4564409255981445
1.5533753633499146,1.484152913093567
1.5533753633499146,1.5035600662231445
1.5480762720108032,1.517601490020752
1.5427765846252441,1.5262242555618286
1.5401266813278198,1.5309206247329712
1.6078544855117798,1.533537745475769
1.5995454788208008,1.554702639579773
1.5912353992462158,1.5674848556518555
1.5856947898864746,1.5742590427398682
1.5801538228988647,1.5775222778320312
1.6557761430740356,1.5782734155654907
1.6528700590133667,1.600411295890808
1.649963617324829,1.615396499633789
1.6441503763198853,1.625271201133728
1.632522702217102,1.6306644678115845
1.6646085977554321,1.631195306777954
1.6527326107025146,1.6407424211502075
1.6467938423156738,1.6441681385040283
1.6438242197036743,1.6449183225631714
1.6378847360610962,1.6446057558059692
1.6425769329071045,1.6426855325698853
1.6395930051803589,1.642654538154602
1.6306408643722534,1.641779899597168
1.6246720552444458,1.6385974884033203
2.0415475368499756,1.634619116783142
2.0340394973754883,1.7325369119644165
2.0919413566589355,1.808512806892395
2.0880613327026367,1.8824586868286133
2.076418876647949,1.9374653100967407
2.072537422180176,1.975326418876648
2.0686557292938232,2.002168893814087
2.196866512298584,2.020704746246338
2.184471368789673,2.070204019546509
2.176206350326538,2.102461814880371
2.1638059616088867,2.123350143432617
2.1555373668670654,2.134836435317993
2.158440113067627,2.1407241821289062
2.1501269340515137,2.1457695960998535
2.141812562942505,2.1470117568969727
2.129338502883911,2.145528793334961
2.121020793914795,2.140909194946289
2.057966709136963,2.135232448577881
2.049839973449707,2.1131820678710938
2.0417120456695557,2.095100164413452
2.0335826873779297,2.0798568725585938
2.029517650604248,2.0666427612304688
2.0150094032287598,2.056040048599243
2.0069186687469482,2.0443215370178223
1.998826503753662,2.0336384773254395
1.99073326587677,2.023695230484009
1.9785912036895752,2.014279842376709
1.9704948663711548,2.0040857791900635
1.962813138961792,1.9944907426834106
1.950636863708496,1.9854419231414795
1.9384578466415405,1.9754999876022339
1.9262763261795044,1.964919090270996
1.9181538820266724,1.9538811445236206
1.776189923286438,1.9436756372451782
1.7686066627502441,1.895871877670288
2.410365581512451,1.8595384359359741
2.4000909328460693,1.9844257831573486
2.3898143768310547,2.0845787525177
2.4401347637176514,2.161569356918335
2.4242985248565674,2.2342991828918457
2.4137375354766846,2.2851529121398926
2.40317440032959,2.320199489593506
2.392608880996704,2.3431146144866943
2.376755475997925,2.3569140434265137
2.310462713241577,2.3624837398529053
2.279242753982544,2.3478147983551025
2.242793321609497,2.328411102294922
2.2167415618896484,2.304123878479004
2.195889949798584,2.279289960861206
2.0727076530456543,2.2555553913116455
2.0426888465881348,2.203505754470825
2.0076451301574707,2.1576881408691406
1.9826000928878784,2.114914894104004
1.962556004524231,2.0771772861480713
1.9895124435424805,2.044473648071289
1.9639121294021606,2.028783082962036
1.9485464096069336,2.0102624893188477
1.9280521869659424,1.9926403760910034
1.9024239778518677,1.974197268486023
1.753814697265625,1.9537023305892944
1.7346664667129517,1.896666169166565
1.7155122756958008,1.8504282236099243
1.7011429071426392,1.8119128942489624
1.681978702545166,1.7802855968475342
1.5088919401168823,1.7522141933441162
1.5002046823501587,1.6827858686447144
